Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,36.700001,36.700001,35.400002,35.650002,34.819897,22227
2017-08-08,36.299999,36.500000,34.500000,34.750000,33.940849,36824
2017-08-09,34.599998,35.000000,33.750000,33.799999,33.012974,60136
2017-08-10,34.500000,34.500000,33.299999,33.750000,32.964138,40188
2017-08-11,34.200001,34.200001,32.500000,32.799999,32.036255,29322
2017-08-14,33.650002,34.799999,32.750000,33.700001,32.915302,27985
2017-08-16,34.049999,34.400002,33.700001,33.950001,33.159481,16985
2017-08-17,34.400002,35.000000,33.400002,34.599998,33.794342,27062
2017-08-18,35.500000,35.500000,33.299999,33.849998,33.061810,25152
2017-08-21,35.000000,35.000000,32.500000,33.000000,32.231598,40942
2017-08-22,34.000000,34.000000,32.750000,33.000000,32.231598,101942
2017-08-23,33.000000,33.500000,32.200001,32.599998,31.840912,49415
2017-08-24,32.750000,34.000000,32.500000,33.500000,32.719959,30903
2017-08-28,34.299999,35.049999,33.549999,34.549999,33.745506,63813
2017-08-29,35.450001,35.450001,34.150002,34.250000,33.452496,33866
2017-08-30,34.500000,35.400002,34.000000,34.250000,33.452496,14884
2017-08-31,34.950001,34.950001,33.849998,34.400002,33.599003,19389
2017-09-01,34.700001,35.000000,33.549999,34.500000,33.696674,34245
2017-09-04,35.500000,35.500000,34.150002,34.500000,33.696674,41830
2017-09-05,34.500000,35.200001,34.349998,34.599998,33.794342,33496
2017-09-06,34.250000,34.799999,34.250000,34.450001,33.647839,37014
2017-09-07,34.500000,34.900002,34.349998,34.400002,33.599003,25120
2017-09-08,34.900002,35.500000,33.900002,34.500000,33.696674,64585
2017-09-11,34.400002,35.400002,34.250000,34.500000,33.696674,86202
2017-09-12,34.500000,34.950001,34.400002,34.599998,33.794342,12374
2017-09-13,34.450001,34.849998,34.150002,34.299999,33.501328,11296
2017-09-14,34.150002,34.750000,34.150002,34.549999,33.745506,21612
2017-09-15,35.000000,35.000000,33.549999,33.900002,33.110645,44738
2017-09-18,34.799999,34.799999,33.650002,34.349998,33.550163,28630
2017-09-19,35.099998,35.099998,33.349998,33.849998,33.061810,78218
2017-09-20,34.000000,34.900002,33.700001,34.599998,33.794342,39514
2017-09-21,34.700001,39.000000,33.549999,37.049999,36.187298,505085
2017-09-22,37.000000,38.450001,35.599998,36.900002,36.040791,399067
2017-09-25,37.799999,37.900002,34.799999,35.799999,34.966404,173537
2017-09-26,36.650002,39.000000,36.049999,37.099998,36.236134,120732
2017-09-27,38.000000,38.000000,35.150002,35.599998,34.771057,127298
2017-09-28,36.599998,36.900002,35.099998,36.700001,35.845444,46725
2017-09-29,37.000000,37.500000,36.549999,37.099998,36.236134,54092
2017-10-03,37.500000,38.950001,37.200001,38.200001,37.310520,88372
2017-10-04,38.950001,38.950001,37.599998,37.950001,37.066341,114071
2017-10-05,38.750000,40.250000,38.049999,39.299999,38.384903,264990
2017-10-06,40.200001,41.000000,39.299999,40.049999,39.117443,182006
2017-10-09,40.900002,40.900002,37.900002,38.099998,37.212845,142417
2017-10-10,38.450001,39.450001,38.000000,38.250000,37.359352,81552
2017-10-11,38.750000,38.900002,37.500000,37.799999,36.919830,82379
2017-10-12,38.549999,38.549999,37.500000,37.750000,36.870998,37582
2017-10-13,38.349998,38.349998,35.099998,36.150002,35.308254,287764
2017-10-16,36.849998,37.400002,36.000000,37.049999,36.187298,91006
2017-10-17,37.099998,37.099998,36.299999,36.750000,35.894283,27108
2017-10-18,37.349998,37.349998,36.150002,36.750000,35.894283,40882
2017-10-19,37.450001,37.799999,36.250000,36.849998,35.991955,35703
2017-10-23,38.250000,38.250000,36.750000,36.950001,36.089626,81597
2017-10-24,39.799999,42.250000,39.549999,40.200001,39.263950,1105067
2017-10-25,40.400002,40.950001,37.450001,38.299999,37.408188,190292
2017-10-26,38.750000,39.500000,38.349998,38.900002,37.994221,71012
2017-10-27,40.000000,40.000000,38.549999,38.700001,37.798878,54046
2017-10-30,39.700001,39.700001,38.549999,38.650002,37.750042,44226
2017-10-31,38.700001,39.200001,38.200001,38.750000,37.847713,70247
2017-11-01,39.000000,39.750000,38.250000,38.599998,37.701206,67816
2017-11-02,38.250000,41.400002,38.200001,40.799999,39.849979,528254
2017-11-03,42.049999,42.950001,39.549999,40.299999,39.361622,871736
2017-11-06,40.299999,40.849998,39.099998,39.650002,38.726757,143608
2017-11-07,39.200001,40.549999,38.799999,39.250000,38.336071,98331
2017-11-08,38.799999,41.299999,38.799999,39.950001,39.019768,299243
2017-11-09,40.500000,40.750000,38.549999,39.049999,38.140728,97586
2017-11-10,39.049999,39.650002,38.650002,38.750000,37.847713,52924
2017-11-13,39.000000,40.000000,39.000000,39.400002,38.482578,84619
2017-11-14,39.599998,39.900002,38.349998,38.799999,37.896549,74903
2017-11-15,38.750000,39.650002,38.150002,38.250000,37.359352,35993
2017-11-16,39.299999,39.299999,37.650002,38.099998,37.212845,68455
2017-11-17,38.900002,38.900002,37.849998,38.099998,37.212845,61970
2017-11-20,38.950001,38.950001,38.150002,38.700001,37.798878,28604
2017-11-21,39.799999,40.150002,38.400002,39.049999,38.140728,88226
2017-11-22,39.650002,39.650002,38.549999,38.799999,37.896549,25270
2017-11-23,39.500000,39.500000,38.500000,38.950001,38.043056,55849
2017-11-24,38.950001,40.849998,38.750000,39.549999,38.629082,168975
2017-11-27,39.900002,41.450001,38.549999,40.950001,39.996487,454874
2017-11-28,40.950001,41.299999,39.700001,40.000000,39.068607,76401
2017-11-29,39.849998,40.349998,39.049999,39.349998,38.433739,80433
2017-11-30,39.349998,43.000000,38.750000,41.750000,40.777859,1027337
2017-12-01,42.500000,42.900002,41.000000,41.150002,40.191830,166847
2017-12-04,41.500000,41.700001,39.650002,39.799999,38.873260,75579
2017-12-05,39.500000,40.450001,38.799999,39.299999,38.384903,54230
2017-12-06,38.599998,39.650002,38.250000,38.650002,37.750042,58623
2017-12-07,39.000000,39.849998,38.500000,38.799999,37.896549,56404
2017-12-08,39.500000,39.650002,38.750000,38.900002,37.994221,49146
2017-12-11,40.049999,40.049999,36.900002,38.250000,37.359352,322742
2017-12-12,38.799999,39.000000,38.150002,38.400002,37.505867,53843
2017-12-13,38.750000,38.900002,37.500000,37.900002,37.017506,57411
2017-12-14,38.650002,38.650002,37.500000,37.650002,36.773327,32044
2017-12-15,38.299999,40.950001,37.950001,40.099998,39.166279,344335
2017-12-18,40.000000,40.700001,38.000000,39.150002,38.238400,197981
2017-12-19,39.900002,42.250000,39.299999,40.900002,39.947651,411578
2017-12-20,41.000000,42.299999,39.599998,40.099998,39.166279,132518
2017-12-21,40.650002,41.750000,40.200001,41.049999,40.094154,86363
2017-12-22,41.599998,44.250000,41.500000,43.250000,42.242928,936764
2017-12-26,43.599998,43.799999,40.500000,41.750000,40.777859,267194
2017-12-27,41.799999,43.750000,41.599998,41.900002,40.924370,222901
2017-12-28,42.250000,43.400002,41.400002,42.150002,41.168545,160621
2017-12-29,42.099998,42.599998,41.599998,41.700001,40.729023,89520
2018-01-01,41.650002,42.200001,40.400002,40.950001,39.996487,92917
2018-01-02,41.000000,41.900002,40.650002,40.849998,39.898811,67227
2018-01-03,41.500000,42.500000,40.849998,41.650002,40.680191,225441
2018-01-04,42.000000,44.150002,41.599998,42.900002,41.901081,269201
