Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,119.599998,120.250000,113.500000,114.349998,110.201439,41920
2017-08-08,115.949997,116.000000,112.500000,112.699997,108.611290,23528
2017-08-09,114.000000,114.900002,106.099998,109.449997,105.479202,27128
2017-08-10,110.800003,110.800003,103.699997,105.750000,101.913437,23297
2017-08-11,104.949997,108.599998,100.500000,105.699997,101.865250,50903
2017-08-14,105.949997,108.849998,105.550003,108.099998,104.178185,19286
2017-08-16,109.849998,109.849998,107.050003,107.849998,103.937256,8054
2017-08-17,110.099998,112.500000,108.800003,110.199997,106.201996,18762
2017-08-18,110.650002,110.650002,108.099998,109.099998,105.141907,8085
2017-08-21,109.099998,111.449997,107.050003,108.150002,104.226372,5513
2017-08-22,108.150002,108.400002,105.000000,105.449997,101.624321,18296
2017-08-23,105.349998,108.000000,105.000000,106.750000,102.877159,18610
2017-08-24,108.400002,108.849998,106.599998,107.150002,103.262650,7247
2017-08-28,106.750000,109.750000,106.750000,107.849998,103.937256,14929
2017-08-29,108.000000,108.400002,107.250000,108.050003,104.130005,8493
2017-08-30,110.550003,112.000000,108.500000,109.349998,105.382835,25412
2017-08-31,112.000000,114.400002,110.199997,112.099998,108.033058,25570
2017-09-01,111.199997,116.000000,111.199997,114.199997,110.056877,33127
2017-09-04,115.000000,118.500000,112.250000,114.500000,110.345993,45959
2017-09-05,115.300003,118.000000,113.750000,117.349998,113.092598,25740
2017-09-06,116.000000,131.850006,115.300003,122.150002,117.718460,349028
2017-09-07,125.849998,127.500000,120.599998,121.550003,117.140228,40412
2017-09-08,123.900002,124.400002,112.000000,113.750000,109.623207,76770
2017-09-11,114.500000,124.900002,114.500000,122.900002,118.441246,92715
2017-09-12,122.050003,124.300003,119.000000,120.400002,116.031952,37031
2017-09-13,120.400002,126.949997,119.900002,120.000000,115.646461,55929
2017-09-14,120.050003,122.000000,120.000000,120.500000,116.128319,16086
2017-09-15,125.000000,128.500000,120.750000,121.199997,116.802917,135933
2017-09-18,127.000000,137.800003,123.150002,127.150002,122.537064,496284
2017-09-19,128.449997,150.699997,124.199997,148.149994,142.775192,1313746
2017-09-20,147.500000,147.500000,137.649994,140.050003,134.969055,485000
2017-09-21,140.899994,149.899994,135.550003,140.949997,135.836395,437296
2017-09-22,141.399994,144.500000,139.250000,140.449997,135.354538,187611
2017-09-25,142.000000,142.149994,134.000000,136.750000,131.788773,202530
2017-09-26,137.000000,138.699997,131.000000,132.550003,127.741142,84080
2017-09-27,134.050003,139.000000,126.000000,127.550003,122.922546,41162
2017-09-28,131.800003,134.600006,125.050003,132.050003,127.259285,108501
2017-09-29,133.199997,136.750000,130.000000,131.100006,126.343758,95117
2017-10-03,133.800003,134.899994,128.800003,130.850006,126.102829,44871
2017-10-04,132.300003,137.500000,129.850006,131.449997,126.681046,142994
2017-10-05,133.000000,134.800003,130.050003,131.000000,126.247375,71145
2017-10-06,132.449997,134.600006,131.399994,132.899994,128.078445,41349
2017-10-09,132.899994,134.449997,128.050003,128.899994,124.223564,48830
2017-10-10,130.449997,134.000000,130.000000,130.399994,125.669144,44699
2017-10-11,131.899994,132.250000,126.000000,127.050003,122.440689,37586
2017-10-12,128.850006,133.500000,127.699997,132.949997,128.126633,45102
2017-10-13,133.000000,139.350006,132.000000,135.850006,130.921432,108651
2017-10-16,133.949997,137.000000,132.100006,132.949997,128.126633,42571
2017-10-17,134.300003,135.100006,131.500000,132.449997,127.644768,26041
2017-10-18,133.850006,133.850006,130.600006,130.949997,126.199188,19625
2017-10-19,131.250000,133.800003,131.100006,132.449997,127.644768,13933
2017-10-23,132.000000,134.899994,131.149994,132.149994,127.355652,20931
2017-10-24,134.000000,143.000000,134.000000,140.000000,134.920868,203933
2017-10-25,141.000000,141.350006,134.000000,136.600006,131.644226,82164
2017-10-26,137.949997,137.949997,136.600006,137.000000,132.029709,19221
