Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,121.196014,121.196014,117.265327,120.774864,118.398842,240179
2017-08-08,119.979370,122.927383,118.481972,121.617157,119.224564,292853
2017-08-09,121.617157,121.617157,117.265327,118.060829,115.738197,352015
2017-08-10,118.762733,119.792198,112.305183,116.750603,114.453751,326499
2017-08-11,115.580750,116.703804,113.287857,114.551292,112.604057,294460
2017-08-14,114.598083,117.826859,114.270523,117.031364,115.041969,139098
2017-08-16,117.031364,119.324257,116.282661,117.873650,115.869926,223347
2017-08-17,119.745407,120.728073,118.060829,118.388382,116.375916,704251
2017-08-18,117.312126,119.511436,115.721130,116.001900,114.029991,166418
2017-08-21,115.580750,118.388382,111.322517,112.211594,110.304123,338650
2017-08-22,113.241058,113.896172,101.542603,104.303444,102.530403,1085639
2017-08-23,105.426491,105.566872,103.320770,104.490616,102.714401,1361947
2017-08-24,104.724586,106.970688,103.040009,103.788712,102.024414,1117314
2017-08-28,104.256645,106.877098,103.367561,105.613670,103.818359,361846
2017-08-29,106.175194,107.625801,105.098938,107.391830,105.566284,169016
2017-08-30,108.561676,108.561676,107.157867,107.625801,105.796295,445964
2017-08-31,108.561676,112.305183,108.093742,111.228928,109.338158,681593
2017-09-01,111.416100,112.305183,110.339844,110.433434,108.556190,2059181
2017-09-04,110.433434,111.135338,108.982826,110.386635,108.510193,149484
2017-09-05,110.339844,113.662209,109.965492,112.351982,110.442131,129652
2017-09-06,112.305183,112.960297,111.369308,111.837250,109.936142,66081
2017-09-07,111.416100,111.509689,109.029617,109.731522,107.866219,258856
2017-09-08,109.918701,110.386635,106.783516,107.719391,105.888283,232186
2017-09-11,108.093742,113.521828,108.000153,112.445564,110.534126,558729
2017-09-12,114.036560,114.644875,111.369308,112.726334,110.810112,557594
2017-09-13,112.445564,113.615410,110.433434,110.994957,109.108170,216495
2017-09-14,109.965492,118.856323,109.965492,111.088547,109.200165,2003866
2017-09-15,111.462898,111.930832,107.298248,108.561676,106.716248,257161
2017-09-18,109.076408,110.714195,106.923897,108.000153,106.164276,245015
2017-09-19,108.561676,109.965492,106.689926,107.298248,105.474312,1291265
2017-09-20,108.374504,112.024422,107.298248,107.719391,105.888283,945667
2017-09-21,108.140533,110.293053,106.221985,107.532211,105.704285,3264571
2017-09-22,107.157867,107.625801,103.975883,104.911758,103.128380,291542
2017-09-25,103.461151,108.327713,103.461151,106.736717,104.922318,605462
2017-09-26,106.783516,112.211594,104.397026,111.696861,109.798141,1084013
2017-09-27,112.773125,112.960297,109.123207,110.573814,108.694183,645470
2017-09-28,111.369308,113.615410,109.731522,110.339844,108.464188,260139
2017-09-29,110.760986,111.743660,107.625801,108.842445,106.992249,805051
2017-10-03,110.433434,115.112816,108.327713,114.083351,112.144066,1581163
2017-10-04,115.000000,115.000000,108.699997,110.400002,108.523323,1274104
2017-10-05,110.000000,111.000000,108.500000,108.800003,106.950531,312615
2017-10-06,109.750000,109.750000,107.800003,108.099998,106.262421,458891
2017-10-09,108.150002,109.000000,107.000000,107.699997,105.869217,348194
2017-10-10,108.099998,108.500000,104.500000,105.250000,103.460876,1320747
2017-10-11,105.349998,105.949997,104.650002,105.599998,103.804916,1047208
2017-10-12,106.000000,106.099998,103.400002,104.300003,102.527023,648906
2017-10-13,105.199997,106.000000,104.449997,105.250000,103.460876,823600
2017-10-16,106.000000,108.500000,106.000000,108.000000,106.164124,1626155
2017-10-17,108.000000,112.099998,108.000000,110.050003,108.179276,2131054
2017-10-18,110.199997,114.099998,109.400002,113.449997,111.521477,1523035
2017-10-19,114.000000,116.199997,113.199997,114.099998,112.160431,189368
2017-10-23,115.000000,118.500000,112.250000,112.800003,110.882530,1324294
2017-10-24,112.800003,114.800003,110.750000,111.300003,109.408028,480801
2017-10-25,112.000000,114.849998,110.050003,113.099998,111.177422,508310
2017-10-26,113.099998,115.500000,112.900002,113.050003,111.128281,628644
2017-10-27,113.949997,114.750000,112.000000,112.150002,110.243584,451827
2017-10-30,114.500000,115.000000,113.000000,114.449997,112.504478,672283
2017-10-31,114.599998,115.500000,112.650002,113.250000,111.324890,301988
2017-11-01,113.400002,115.400002,113.400002,114.750000,112.799377,604992
2017-11-02,113.699997,115.150002,113.699997,114.199997,112.258736,361736
2017-11-03,114.849998,115.599998,113.750000,114.500000,112.553635,823076
2017-11-06,114.800003,115.300003,113.900002,114.500000,112.553635,837003
2017-11-07,114.900002,116.500000,111.250000,112.300003,110.391029,1750190
2017-11-08,113.000000,114.750000,109.099998,110.250000,108.375877,600893
2017-11-09,112.800003,113.400002,110.599998,111.300003,109.408028,416905
2017-11-10,111.300003,113.050003,111.050003,111.949997,110.046982,1471570
2017-11-13,112.199997,113.750000,111.599998,112.949997,111.029976,804337
2017-11-14,111.500000,112.949997,110.199997,112.050003,110.145279,524013
2017-11-15,110.500000,112.500000,110.199997,111.949997,110.046982,1708044
2017-11-16,111.550003,112.250000,110.000000,110.949997,109.063972,1311214
2017-11-17,111.500000,113.400002,111.300003,111.849998,109.948685,1943509
2017-11-20,111.849998,113.000000,110.300003,110.750000,108.867378,233435
2017-11-21,110.750000,111.699997,109.550003,111.000000,109.113121,336792
2017-11-22,111.000000,111.199997,110.500000,110.949997,109.063972,157128
2017-11-23,111.949997,119.900002,110.900002,118.699997,116.682236,2181769
2017-11-24,120.000000,123.400002,117.650002,120.750000,118.697395,1634647
2017-11-27,118.849998,124.900002,118.849998,122.449997,120.368492,842904
2017-11-28,122.900002,123.900002,119.250000,119.800003,117.763542,1244883
2017-11-29,120.050003,124.199997,117.199997,123.500000,121.400642,650014
